,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
10,RF,11,11,0.4511,0.3034,0.2619,0.3607,0.4253,0.4621,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 348, 'clf__max_depth': 7, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}"
11,RF,12,12,0.4304,0.2742,0.2833,0.2656,0.4027,0.3517,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__n_estimators': 131, 'clf__max_depth': 6, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}"
12,RF,13,13,0.65,0.4615,0.6,0.375,0.6011,0.735,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 89, 'clf__max_depth': 6, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': None}"
13,RF,14,14,0.624,0.5253,0.8667,0.3768,0.607,0.7244,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 164, 'clf__max_depth': 5, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}"
14,RF,15,15,0.75,0.8235,1.0,0.7,0.6975,0.894,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 195, 'clf__max_depth': 4, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
15,RF,16,16,0.7692,0.8235,0.8571,0.7925,0.7451,0.8566,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__n_estimators': 195, 'clf__max_depth': 20, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}"
16,RF,17,17,0.5625,0.5783,0.5455,0.6154,0.5619,0.5704,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 180, 'clf__max_depth': 7, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': None}"
17,RF,18,18,0.8478,0.7308,0.5758,1.0,0.8124,0.9304,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 77, 'clf__max_depth': 4, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
18,RF,19,19,0.7429,0.64,0.4848,0.9412,0.72,0.9068,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 247, 'clf__max_depth': 4, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
19,RF,20,20,0.5441,0.1622,0.4286,0.1,0.4245,0.6333,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 440, 'clf__max_depth': 5, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
20,RF,21,21,0.7297,0.7297,0.5745,1.0,0.7297,0.892,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 50, 'clf__max_depth': 4, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
21,RF,22,22,0.7037,0.5472,0.3766,1.0,0.6635,0.9082,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 172, 'clf__max_depth': 4, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}"
22,RF,23,23,0.9072,0.9333,0.9403,0.9265,0.8904,0.9564,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 277, 'clf__max_depth': 5, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
23,RF,24,24,0.7373,0.6931,0.5556,0.9211,0.7317,0.7638,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 491, 'clf__max_depth': 5, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}"
24,RF,25,25,0.6605,0.382,1.0,0.2361,0.574,0.9515,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 416, 'clf__max_depth': 3, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
25,RF,26,26,0.803,0.381,0.4444,0.3333,0.6319,0.8781,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 366, 'clf__max_depth': 5, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
26,RF,27,27,0.8427,0.7237,0.5729,0.9821,0.8069,0.921,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 267, 'clf__max_depth': 4, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}"
27,RF,28,28,0.8764,0.8817,0.9762,0.8039,0.8762,0.9634,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 411, 'clf__max_depth': 3, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}"
28,RF,29,29,0.6944,0.6944,0.8065,0.6098,0.6944,0.7553,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 341, 'clf__max_depth': 3, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}"
29,RF,30,30,0.449,0.46,1.0,0.2987,0.4487,0.6648,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 72, 'clf__max_depth': 4, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}"
30,RF,31,31,0.6765,0.5479,0.4444,0.7143,0.648,0.7587,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 353, 'clf__max_depth': 4, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
31,RF,32,32,0.6207,0.5417,0.3939,0.8667,0.6091,0.7302,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 347, 'clf__max_depth': 3, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}"
32,RF,33,33,0.3548,0.1892,0.1892,0.1892,0.3267,0.3658,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 265, 'clf__max_depth': 4, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}"
33,RF,34,34,0.7632,0.3077,0.2857,0.3333,0.5824,0.8177,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 277, 'clf__max_depth': 5, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
34,RF,35,35,0.2937,0.1682,0.9,0.0928,0.2772,0.4113,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 480, 'clf__max_depth': 7, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}"
35,RF,36,36,0.6983,0.7445,0.593,1.0,0.6881,0.8558,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 439, 'clf__max_depth': 14, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}"
36,RF,37,37,0.6667,0.7284,0.5728,1.0,0.6485,0.7954,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 216, 'clf__max_depth': 4, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
37,RF,38,38,0.8554,0.8909,0.8448,0.9423,0.8383,0.9417,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 361, 'clf__max_depth': 5, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
38,RF,39,39,0.8219,0.8738,0.8333,0.9184,0.7857,0.8759,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 332, 'clf__max_depth': 5, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
39,RF,40,40,0.8721,0.4731,0.44,0.5116,0.7002,0.9001,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 92, 'clf__max_depth': 4, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}"
40,RF,41,41,0.7284,0.78,0.7222,0.8478,0.7126,0.7385,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 236, 'clf__max_depth': 4, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}"
41,XGB,1,1,0.6526,0.56,0.8077,0.4286,0.6365,0.7662,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 163, 'clf__max_depth': 11, 'clf__learning_rate': 0.014316211198940524, 'clf__subsample': 0.9688808939062599, 'clf__colsample_bytree': 0.685814024180338, 'clf__min_child_weight': 6, 'clf__gamma': 4.562996003660296, 'clf__reg_alpha': 1.1718279076577025, 'clf__reg_lambda': 1.7622040149926488}"
42,XGB,2,2,0.7568,0.7188,0.561,1.0,0.7522,0.8534,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 354, 'clf__max_depth': 3, 'clf__learning_rate': 0.010863588881479902, 'clf__subsample': 0.8744747301612462, 'clf__colsample_bytree': 0.7823645690360764, 'clf__min_child_weight': 8, 'clf__gamma': 2.194246471487479, 'clf__reg_alpha': 0.11571564484193159, 'clf__reg_lambda': 1.5536399660671851}"
43,XGB,3,3,0.7642,0.6027,0.5366,0.6875,0.7176,0.8468,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 73, 'clf__max_depth': 7, 'clf__learning_rate': 0.02202379336125852, 'clf__subsample': 0.621794754703186, 'clf__colsample_bytree': 0.6272858224077877, 'clf__min_child_weight': 6, 'clf__gamma': 1.519948792121483, 'clf__reg_alpha': 1.8041464726417868, 'clf__reg_lambda': 0.30915238064209216}"
44,XGB,4,4,0.7838,0.7895,0.7143,0.8824,0.7836,0.8487,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 218, 'clf__max_depth': 4, 'clf__learning_rate': 0.013699473485791874, 'clf__subsample': 0.8247554854143183, 'clf__colsample_bytree': 0.8604808454612605, 'clf__min_child_weight': 6, 'clf__gamma': 1.0841896559242625, 'clf__reg_alpha': 0.37635999287010974, 'clf__reg_lambda': 0.17419629590774272}"
45,XGB,5,5,0.5857,0.5085,0.75,0.3846,0.5752,0.8106,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 206, 'clf__max_depth': 5, 'clf__learning_rate': 0.011637857282094466, 'clf__subsample': 0.7295024931144328, 'clf__colsample_bytree': 0.7402337398395719, 'clf__min_child_weight': 10, 'clf__gamma': 3.309605252631637, 'clf__reg_alpha': 1.8890438847528368, 'clf__reg_lambda': 1.292645650732587}"
46,XGB,6,6,0.7724,0.5926,0.6667,0.5333,0.7173,0.8676,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 126, 'clf__max_depth': 3, 'clf__learning_rate': 0.019516003886709942, 'clf__subsample': 0.7343669576024262, 'clf__colsample_bytree': 0.8207213150198935, 'clf__min_child_weight': 1, 'clf__gamma': 3.8008840820886114, 'clf__reg_alpha': 0.1932584074137091, 'clf__reg_lambda': 1.6435194316002912}"
47,XGB,7,7,0.8352,0.8193,0.8095,0.8293,0.8339,0.8995,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 75, 'clf__max_depth': 3, 'clf__learning_rate': 0.03582654193448888, 'clf__subsample': 0.9365715188729351, 'clf__colsample_bytree': 0.7841636365150753, 'clf__min_child_weight': 9, 'clf__gamma': 0.6936330986204867, 'clf__reg_alpha': 0.917411655748408, 'clf__reg_lambda': 1.8051298036992645}"
48,XGB,8,8,0.5349,0.3939,0.5652,0.3023,0.5083,0.6517,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 189, 'clf__max_depth': 7, 'clf__learning_rate': 0.01113829342018082, 'clf__subsample': 0.6358847954398791, 'clf__colsample_bytree': 0.8619657472887141, 'clf__min_child_weight': 2, 'clf__gamma': 1.4077658162168265, 'clf__reg_alpha': 0.20472224950593754, 'clf__reg_lambda': 1.2253041565427603}"
49,XGB,9,9,0.8013,0.8249,0.8488,0.8022,0.7976,0.8891,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 115, 'clf__max_depth': 4, 'clf__learning_rate': 0.026074009762298532, 'clf__subsample': 0.7019804098161833, 'clf__colsample_bytree': 0.6036072111835415, 'clf__min_child_weight': 3, 'clf__gamma': 3.1520607553253734, 'clf__reg_alpha': 1.9910436763374453, 'clf__reg_lambda': 1.7172374714878829}"
50,XGB,10,10,0.6462,0.5893,0.7674,0.4783,0.6392,0.7752,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 175, 'clf__max_depth': 6, 'clf__learning_rate': 0.011269064148128168, 'clf__subsample': 0.6140414805455217, 'clf__colsample_bytree': 0.9262867060644748, 'clf__min_child_weight': 1, 'clf__gamma': 3.1130948637555345, 'clf__reg_alpha': 1.150147641352516, 'clf__reg_lambda': 1.3322782766371506}"
51,XGB,11,11,0.5761,0.2909,0.3265,0.2623,0.4943,0.5266,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 238, 'clf__max_depth': 3, 'clf__learning_rate': 0.010074147386657717, 'clf__subsample': 0.8911318236857204, 'clf__colsample_bytree': 0.8396158297716653, 'clf__min_child_weight': 9, 'clf__gamma': 4.3529166738475435, 'clf__reg_alpha': 0.9992674651634349, 'clf__reg_lambda': 1.716132476126111}"
52,XGB,12,12,0.443,0.3433,0.3286,0.3594,0.4299,0.375,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 375, 'clf__max_depth': 4, 'clf__learning_rate': 0.01054964945256907, 'clf__subsample': 0.8347423920350038, 'clf__colsample_bytree': 0.962243675545088, 'clf__min_child_weight': 5, 'clf__gamma': 3.451156478914936, 'clf__reg_alpha': 1.082706578791861, 'clf__reg_lambda': 1.1233574762676624}"
53,XGB,13,13,0.68,0.5,0.6667,0.4,0.6324,0.7533,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 305, 'clf__max_depth': 9, 'clf__learning_rate': 0.010481267050824118, 'clf__subsample': 0.6781733035501095, 'clf__colsample_bytree': 0.8276478408880515, 'clf__min_child_weight': 6, 'clf__gamma': 4.724500895694559, 'clf__reg_alpha': 1.431855670056923, 'clf__reg_lambda': 0.23704715717216818}"
54,XGB,14,14,0.512,0.3711,0.6429,0.2609,0.4862,0.6517,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 252, 'clf__max_depth': 10, 'clf__learning_rate': 0.010336132651822453, 'clf__subsample': 0.9259925980446396, 'clf__colsample_bytree': 0.6432041819805928, 'clf__min_child_weight': 1, 'clf__gamma': 4.627668772110203, 'clf__reg_alpha': 1.3246219249010052, 'clf__reg_lambda': 0.7230261069002671}"
55,XGB,15,15,0.75,0.8235,1.0,0.7,0.6975,0.892,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 148, 'clf__max_depth': 3, 'clf__learning_rate': 0.01501774447198327, 'clf__subsample': 0.7577076444489796, 'clf__colsample_bytree': 0.9682730948973511, 'clf__min_child_weight': 6, 'clf__gamma': 1.1834719796829436, 'clf__reg_alpha': 0.267211450826317, 'clf__reg_lambda': 1.6674769777991687}"
56,XGB,16,16,0.7308,0.8037,0.7963,0.8113,0.6876,0.7072,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 232, 'clf__max_depth': 3, 'clf__learning_rate': 0.016095813293094403, 'clf__subsample': 0.6612686184925951, 'clf__colsample_bytree': 0.9667669670133352, 'clf__min_child_weight': 7, 'clf__gamma': 3.425849573925933, 'clf__reg_alpha': 0.42411510601555025, 'clf__reg_lambda': 1.0908464534090474}"
57,XGB,17,17,0.575,0.5854,0.5581,0.6154,0.5747,0.5485,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 173, 'clf__max_depth': 4, 'clf__learning_rate': 0.014397431704804836, 'clf__subsample': 0.6396018858800512, 'clf__colsample_bytree': 0.8390259581832064, 'clf__min_child_weight': 2, 'clf__gamma': 4.400650334356637, 'clf__reg_alpha': 0.4539695475288166, 'clf__reg_lambda': 1.0760326957685398}"
58,XGB,18,18,0.837,0.6939,0.5667,0.8947,0.7914,0.9162,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 140, 'clf__max_depth': 11, 'clf__learning_rate': 0.015241667085395033, 'clf__subsample': 0.6459391725204017, 'clf__colsample_bytree': 0.6805947686703127, 'clf__min_child_weight': 6, 'clf__gamma': 3.56276291767765, 'clf__reg_alpha': 0.8724699999063878, 'clf__reg_lambda': 0.11603964960405888}"
59,XGB,19,19,0.7429,0.6087,0.4828,0.8235,0.7086,0.859,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 206, 'clf__max_depth': 3, 'clf__learning_rate': 0.010087707203980183, 'clf__subsample': 0.9106077926378178, 'clf__colsample_bytree': 0.870684531717591, 'clf__min_child_weight': 9, 'clf__gamma': 0.4132583684533034, 'clf__reg_alpha': 1.737810063479905, 'clf__reg_lambda': 1.9133121363806618}"
60,XGB,20,20,0.5588,0.2857,0.5,0.2,0.4833,0.6588,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 62, 'clf__max_depth': 5, 'clf__learning_rate': 0.04218026971861651, 'clf__subsample': 0.6570546587637008, 'clf__colsample_bytree': 0.8724933619082776, 'clf__min_child_weight': 4, 'clf__gamma': 3.973226820560444, 'clf__reg_alpha': 0.02197837848754225, 'clf__reg_lambda': 0.67989458128637}"
61,XGB,21,21,0.7568,0.75,0.6,1.0,0.7566,0.9046,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 118, 'clf__max_depth': 12, 'clf__learning_rate': 0.020224580913142942, 'clf__subsample': 0.8808359651794355, 'clf__colsample_bytree': 0.6414384518346354, 'clf__min_child_weight': 3, 'clf__gamma': 4.648032816150097, 'clf__reg_alpha': 1.7507177277722608, 'clf__reg_lambda': 0.904526870320494}"
62,XGB,22,22,0.7284,0.551,0.3913,0.931,0.6782,0.8937,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 137, 'clf__max_depth': 7, 'clf__learning_rate': 0.01441434551582284, 'clf__subsample': 0.6156154803028517, 'clf__colsample_bytree': 0.7185586218558426, 'clf__min_child_weight': 9, 'clf__gamma': 0.8838667494517504, 'clf__reg_alpha': 1.6231962120348957, 'clf__reg_lambda': 1.3935925609774937}"
63,XGB,23,23,0.8866,0.9173,0.9385,0.8971,0.8685,0.9589,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 185, 'clf__max_depth': 3, 'clf__learning_rate': 0.012286471664853022, 'clf__subsample': 0.6971356608879492, 'clf__colsample_bytree': 0.6503495102835518, 'clf__min_child_weight': 10, 'clf__gamma': 3.7294808272519253, 'clf__reg_alpha': 0.8673673655483851, 'clf__reg_lambda': 1.6649748686435055}"
64,XGB,24,24,0.6525,0.4675,0.4615,0.4737,0.6048,0.725,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 315, 'clf__max_depth': 3, 'clf__learning_rate': 0.012195211056384868, 'clf__subsample': 0.7401904186487582, 'clf__colsample_bytree': 0.7139330113016944, 'clf__min_child_weight': 9, 'clf__gamma': 3.8268492262081018, 'clf__reg_alpha': 0.8517177637531257, 'clf__reg_lambda': 1.89380356520028}"
65,XGB,25,25,0.6481,0.3448,1.0,0.2083,0.5522,0.9434,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 53, 'clf__max_depth': 10, 'clf__learning_rate': 0.027019147914723145, 'clf__subsample': 0.9951056518080925, 'clf__colsample_bytree': 0.6047606839380596, 'clf__min_child_weight': 6, 'clf__gamma': 2.1754150139466586, 'clf__reg_alpha': 1.349983824821964, 'clf__reg_lambda': 0.0071671137296066625}"
66,XGB,26,26,0.7727,0.3478,0.3636,0.3333,0.6051,0.87,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 237, 'clf__max_depth': 4, 'clf__learning_rate': 0.01036384576127581, 'clf__subsample': 0.8251867852889606, 'clf__colsample_bytree': 0.7585203788557016, 'clf__min_child_weight': 3, 'clf__gamma': 0.06743051950801737, 'clf__reg_alpha': 1.7268077708555123, 'clf__reg_lambda': 0.8165883894483827}"
67,XGB,27,27,0.7715,0.6065,0.4747,0.8393,0.7228,0.864,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 167, 'clf__max_depth': 3, 'clf__learning_rate': 0.014666940355329292, 'clf__subsample': 0.6886973824756766, 'clf__colsample_bytree': 0.8067608536646261, 'clf__min_child_weight': 2, 'clf__gamma': 1.3216816725530784, 'clf__reg_alpha': 0.07268105559230434, 'clf__reg_lambda': 1.9819553275736406}"
68,XGB,28,28,0.764,0.7789,0.8409,0.7255,0.763,0.8787,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 95, 'clf__max_depth': 11, 'clf__learning_rate': 0.018608582219302363, 'clf__subsample': 0.8961765899057009, 'clf__colsample_bytree': 0.7638686916173217, 'clf__min_child_weight': 3, 'clf__gamma': 4.1345085705757345, 'clf__reg_alpha': 1.175499383700924, 'clf__reg_lambda': 0.4837993340979748}"
69,XGB,29,29,0.6667,0.6667,0.7742,0.5854,0.6667,0.6782,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 229, 'clf__max_depth': 12, 'clf__learning_rate': 0.01015333869680319, 'clf__subsample': 0.7895455209901145, 'clf__colsample_bytree': 0.888601953488914, 'clf__min_child_weight': 9, 'clf__gamma': 4.484519534835343, 'clf__reg_alpha': 1.1391391511541455, 'clf__reg_lambda': 1.9750995056203835}"
